jKh48a2sGpRjq9w,92.0,0.0,92,92,0.0
qwtg184xmOxmeMj,13.899708832093173,0.14393715236133414,14,12,0.0
leAuT8UVoh,4539.1875,8846.0763020833328,4718,4460,0.0
eKzjEwUj0h,38.260475944128295,0.46577876985587285,41,38,0.0
wpHaf0yStnI,851.90152801358238,15.589199702525935,854,840,0.0
nWfN7yBL9vY,279.58082780164,1.4351888500822036,282,277,0.0
xVhkxgncICyjq2G,48.975918493362151,0.043260772609523809,50,47,0.0
qfMgVgNMKi8,261.06175878272546,62.064210019236462,280,256,0.0
qKpbtTNwXk_Ly,147.48611111111111,12.805362654320984,161,146,0.0
cF6s51G2P47S,28.0,0.0,28,28,0.0
7_kg7BsyyTy8,107883.03499675955,3771571.2281984254,107918,16,0.0
fo9U2QjN2t,449.28045157456921,237.74428214902153,538,446,0.0
cvkdwkXe8,485.24670591533504,0.92595985267877379,489,485,0.0
oqg9mdTD9WnS,202.23675832127353,51.559575019739,233,200,0.0
mIS9QmnxTykHnkS,921.35160080761466,98.918488207533258,963,899,0.0
r7Vy_BthlVa,62.954268292682926,0.52534763533610929,63,50,0.0
ntS__KSkdt,201.97544790975448,0.30928438796344787,202,187,0.0
cMTZSE9okk6j,2029.4864471907779,215194.9616244011,2687,1360,0.0
Ro3m1WbZfOyGi,22.561983471074381,11.618058875759846,30,21,0.0
ruQ6EDoSy7tKwr,2.0,0.0,2,2,0.0
p7eTalN7koz,628.40758200746416,5.2832974532531685,631,622,0.0
rvmqAcBd6rBPmv,103.09568545581072,0.39759446751985145,106,102,0.0
pyX35IIVQv,258.67261462205698,1.8752227796127137,262,258,0.0
kABBqs5cM25,505.0,0.0,505,505,0.0
cSNLPluX9b,195.92760180995475,322.61014311746283,234,182,0.0
ivohGrJy0rBBNh,616.1689460981496,1.7992930968532386,630,616,0.0
oe2Lc97,13.0,0.0,13,13,0.0
qgzfcSjr2V7C7XW,5058.1891818428921,887.32599332355198,5183,5048,0.0
folDdnr,112.50527426160338,556.93298905980168,123,53,0.0
b0GiwFwd_DE6,4803.6515546291475,3979.1302794139438,4919,4757,0.0
ntPzsU7V,2319.4056487485932,37452.493844505167,2529,1951,0.0
nINcNi304N,5558.4884643779997,27341.27902898184,5906,5419,0.0
lidbdt,20.0,0.0,20,20,0.0
qLaMChw1e,226.39028671737859,2.206365570221466,234,226,0.0
dFJ7PnU,7762.3976592019171,62839.52659667714,8107,7466,0.0
fmT904TjDcsE,166.55798319327732,24.61302450391922,184,165,0.0
fE28aNayZ3KZ2,693.93294329432945,188.12579142702754,716,679,0.0
o01Bk7QsMt4Ou7f,8.2932330827067666,1.4704053366498953,9,6,0.0
l7AyNLcqXS85hCp,15411.133815028901,23779.633827642083,16089,15338,0.0
g_7Cf1tdhiKEw,1351.0454296661194,30.591258531862124,1353,1331,0.0
mb87K0Eu,1116.6076789838337,2.1396754442927315,1117,1109,0.0
g3jE7iCVr,1271.0527187413745,49.195399039579755,1274,1253,0.0
pUprG6dM1MR28N,271.56626506024094,6.823144892043886,278,265,0.0
n0Wd1LVPb,599.36921529175049,8.9572414365468482,609,598,0.0
bAkRNyg7Fceb,990.36281179138325,7.9704084203598313,991,977,0.0
fa3GwVtFA4b,1148.1279429250892,135.56127626784829,1174,1142,0.0
