xyYqXBEp0k,0.0,0.0,0,0,1.0
gEnjmX,93.331440371708823,0.55302802341917023,95,93,0.0
sq24HfcN3u,177.9013079667063,9752.6929947220397,250,3,0.0
iQAEvwou6mB,596.12494567579313,189469.68299787841,1419,312,0.0
qhFO5DM8,61.673390439347884,3370.1889879799146,206,38,0.0
cD1ky1p0WKII,25.511463345598642,63.486211642938912,28,0,0.088876309085762814
g9_OxarnRqOAUn,72.0,0.0,72,72,0.0
tEiy9TJHjW3,620.0,0.0,620,620,0.0
tFtBExRJBk,1065.3412338794005,136577.68383828236,1563,731,0.0
lStXf77DFFOqMd3,8.0,0.0,8,8,0.0
jq_clN3FEX,0.0,0.0,0,0,1.0
wf8lU7nil9B_,4.0,0.0,4,4,0.0
fFRVeo1I,4.9091425326519023,0.082602387975187042,5,4,0.0
tXiQomcH64W3,539.83234369542436,47797.459841066637,1164,384,0.0
dfHWc2_qwC3NDCK,20728.2944539737,21046849.225475244,25254,15737,0.0
x5SMTJGkkeDi,9415.813263525306,62629961.924989864,17427,1598,0.0
lqUk0B5gSO7xhrB,3.5703794369645041,6.5938839441548849,10,2,0.0
wVyVdyXBJi1s,1328.9198771635959,665216.80876737728,2269,421,0.0
o4d_ZMCaPR669,5826.9740442655939,553348.18141885521,6877,5274,0.0
hfchSKPX25emwy,7.0,0.0,7,7,0.0
ge9ua7b,241.13461538461539,19243.508801775151,379,72,0.0
f5ndxWrZKIE,932.95679012345681,252409.46772038029,1442,408,0.0
q659DpeVQKNpP,108.00365408038977,0.0036407280862736833,109,108,0.0
SZVNvirefQ,1257.8696002146498,67993.072880521664,1942,1153,0.0
iwmsilgt0,2274.9645714285716,703359.52445910196,3451,1610,0.0
fGlr0YAbXbu7,3.0,0.0,3,3,0.0
hAYtV3a,185.43892396376611,27404.382421241266,710,122,0.0
jNrMqx8XNTHm5K,12.0,0.0,12,12,0.0
g336FaT2YhXw,790.0,0.0,790,790,0.0
wizae58MiTmGe,261.14980326025858,629.220673092266,309,248,0.0
ibTZjZXzX,9.1970074812967582,4.5522104962033811,13,8,0.0
ddpLPfmBUhE8,85.0,0.0,85,85,0.0
jtTIHLIvgGACAOL,469.0,0.0,469,469,0.0
lYUYC0uJF19Ka,0.0,0.0,0,0,1.0
sDsjR2Vs,42.99076457229372,973.55767398015291,78,11,0.0
dMRTIPTVKC0FRR,492.09994553376907,0.18472766587874562,493,489,0.0
RtswG0wspvBoC,52.468484242121058,478.08592521623495,73,0,0.14682341170585292
tNkY83vbE,4.138903960933261,0.11960965057031209,5,4,0.0
nxLPgTw2lg,954.44847112117782,429.15561204531542,1021,948,0.0
iM_uxYt,335.37923946557038,194.68916817801087,366,329,0.0
pU4SxhlN6,375.43191776204918,59125.106841047491,655,150,0.0
hzOAn1MqNd,4323.7274309584591,619110.35933340946,5250,3316,0.0
xXLQ_F27UU8XEM,105.25903814262023,6008.6171446801372,188,30,0.0
g4UG1YQEnmo,940.0,0.0,940,940,0.0
uVsKRmP4jDp,119.73922211808809,4.7649377266710529,121,115,0.0
gdcPCRZS1KRaNEl,7346.0,0.0,7346,7346,0.0
fvSIo2aurRj,637.0,0.0,637,637,0.0
meYmBMa,411.74988978692136,26923.814006233264,594,238,0.0
ldLp3tX6WwVoYA,153.96167369901548,0.036857395637372135,154,153,0.0
dybfWfXJkjMWp6m,3086.2529521441888,485052.42886791623,4024,2569,0.0
pFa_fJWIYmn26,102.27008777852802,2279.1302936452325,202,56,0.0
wykBSRFBt,4.7267508610792195,0.95633375997342629,7,4,0.0
koANc79xbaU,2123.0480991735535,528071.55983522988,2999,1428,0.0
mOELHlQ4gFwNOEt,114.06528189910979,0.061020172758411172,115,114,0.0
fsW5dXZGGIQEs0,9.0,0.0,9,9,0.0
u98bUzGHLXgXO4S,27.82912937347437,0.31254448204199958,28,26,0.0
fAa1yL,158.0,0.0,158,158,0.0
m4BlcVeCGQo,1858.0,0.0,1858,1858,0.0
xY_hl3ftgFJ6,358.20797413793105,56168.40825537865,890,248,0.0
h6uymsrX6mbFlh,1148.8510324483775,333900.56335439131,1782,574,0.0
vl0z1u62IL7Ncl,405.62883343355384,66653.819992445497,848,100,0.0
r9cvqC_bCK,753.450184501845,6.8969649106085154,755,749,0.0
bgfywlOA6,6.3385789222699094,26.066575567567174,13,1,0.0
wrCJ0vrCrn5S5C,210.0,0.0,210,210,0.0
kJOrxGDpuWsjI,642.27818448023424,143787.8406221797,878,6,0.0
bRahtGwx06RIgV,1213.3978753257165,249013.10467377803,1957,838,0.0
veWx,8570.6761565836296,14678015.471911648,12560,4246,0.0
oKnBkyygjJeT4OZ,20.0,0.0,20,20,0.0
k0eeWvWBD,721.55563966691898,894.3619685726585,783,707,0.0
jpA80RCT8ljL9e,231.0,0.0,231,231,0.0
f5Q6F6wbjkS7eB,147.04173622704508,1238.4206287050486,242,134,0.0
bebChK7PskxB,124.29113924050633,19.750680980612078,127,117,0.0
eEfme1LGf2z,4.3617463617463619,0.23088593150963216,5,4,0.0
jfiiez8DlFjqifd,763.15699440447645,618968.27527282096,1729,1,0.0
vuXgijpIg,47.732598898347518,120.47832138794068,81,44,0.0
f2qgfAlnfxiB7qN,1442.6540143705092,93928.774233338132,1746,1133,0.0
dg39qWQ0x8bYHtr,106.19468610392664,1785.6964025172701,180,82,0.0
lkVUsvC,8301.560306242638,4368746.7398849465,10860,5657,0.0
rQInjjREosu,175.16091954022988,6867.5373232923776,216,7,0.0
qlKI02RO5,73.745423143350607,1403.5541888969428,108,29,0.0
eHGzDKHpMI,301.0,0.0,301,301,0.0
uYicBamGKrn,673.18197739213497,87058.407419175404,980,382,0.0
rrHJMC,790.0,0.0,790,790,0.0
rkaQSdk_xTqaz1,166.0,0.0,166,166,0.0
kOLV4M,127.42164980067464,26373.138678786901,372,17,0.0
rTAtdSKpn0ibs,0.0,0.0,0,0,1.0
uclv3vj26Htvx,1589.1567672833496,552.1321913022208,1613,1566,0.0
v5Ct2qy5iTwzgeM,3.0,0.0,3,3,0.0
bLGuM9uvR3Ogqo4,1563.7014526632158,1388140.8085151715,3143,4,0.0
rJfaWxNGeU,0.0,0.0,0,0,1.0
k2dEdXL,317.0,0.0,317,317,0.0
scEm_uvwbKCo8b,1695.3719975676497,308429.81221069512,2296,1120,0.0
7VbnLI9dA,82.057650939337449,43.772669485499272,94,75,0.0
o96a5AxEzogl8p,29.574758574758576,911.19013210122102,88,9,0.0
hZJVerES,29.164009765905501,3.9731007966876226,31,27,0.0
r6BNc5VJDHLco8D,3346.6421671566568,2230616.3401062926,4887,1703,0.0
l4LbQ_rAPqo2wp,28.736979166666668,0.20946587456597229,29,27,0.0
dRKq_MPXqfR3u0,4.2903661211405435,6.206053636834338,7,2,0.0
szH3rmr6ysC,481.93523246439128,137687.33254260253,1143,73,0.0
oHuBNnwz,558.85536823425025,2291.6827196292661,641,509,0.0
dQVB6A9h0_KryR,13.0,0.0,13,13,0.0
t_Q4earc4mshOH,27.287221095334687,2.9487413649099561,41,27,0.0
qq17HLnA,609.78685185185191,157113.8175308299,1159,29,0.0
xlqXUr9VIFwMh,1882.7484621556566,354827.96708442294,2657,1201,0.0
cHVnuIJXPd3,9.7044568245125351,2.3976124486929802,12,8,0.0
pfNV4m9ZJyKG,6.9113924050632916,35.19468033968915,19,4,0.0
cAX9NIcworqhMwk,2828.0895917731382,598296.43993217987,3604,2057,0.0
d2PJ4eiYZ,135.21772085729222,1172.9654047375525,221,120,0.0
fK2wqVJGT54gvuS,0.0,0.0,0,0,1.0
q6BmRqY8,6.4684317718940934,7.3433686879790052,10,2,0.0
lcbgxhwH,952.42614145031337,294478.15293047117,1679,387,0.0
xw557gPj,2375.0,0.0,2375,2375,0.0
qhV6DmemqXKprwU,187.3633741888969,10901.132559054648,308,97,0.0
jyzUXkRYN,4.2122830440587453,0.37950199732264284,6,4,0.0
oiUjFDYis,38.0,0.0,38,38,0.0
jVHKJGZ,5552.0,0.0,5552,5552,0.0
gs0oICfYwquGoVz,9.894378194207837,7.2494913935960597,18,9,0.0
qr7E3hhIRDA,71.384231536926151,81.615839179923597,90,67,0.0
r5KBXKHgz4A,89.0,0.0,89,89,0.0
ijar9VeLK4,4884.4769592476487,364602.24163213308,5508,4274,0.0
brLupKkBSjAvYfj,4107.3047787610622,6051521.8147205263,7293,1972,0.0
o_2CP5H6tSIq,284.52763742152808,5718.29210862738,362,207,0.0
bwYxTvd6pj,7.6704384724186703,292.80369471580423,66,2,0.0
p4YAU5efy,0.0,0.0,0,0,1.0
xiVQl71NdsN,730.98093587521669,116774.14348404616,1341,368,0.0
cksHQYVrFx,93.604358256697324,11.447825867653739,98,91,0.0
dSbrVC1yK1,3.3280701754385964,7.5327208371806726,9,2,0.0
duTyIJwiyzO,15207.872681281618,115292177.60959093,25477,2480,0.0
oWgvq_17Z,715.79186499350931,27165.664598469004,1015,625,0.0
oFzVcyImHcHmCci,9758.7995867768586,10287335.704575336,13633,2,0.0
cVMSpkU44YuFaiO,55.439244057286281,1138.1025024257456,92,20,0.0
wvYJS,1537.9634602076126,926227.13139840751,2690,468,0.0
v_CYAAKqoA,87.081489938632799,31.19572844941354,94,81,0.0
