jKh48a2sGpRjq9w,0.014176663031624863,0.0010905125408942203,0.0,0.0010905125408942203,0.0010905125408942203,0.004362050163576881,0.0010905125408942203
qwtg184xmOxmeMj,0.11614364283403429,0.002264639275315432,0.0009705596894208993,0.0,0.0009705596894208993,0.09608540925266904,0.0006470397929472663
leAuT8UVoh,0.00017361111111111112,0.0,0.00017361111111111112,0.00017361111111111112,0.0019097222222222222,0.001388888888888889,0.0
eKzjEwUj0h,0.0,0.0005173305742369374,0.0,0.0,0.0010346611484738748,0.0007759958613554061,0.0
wpHaf0yStnI,0.0006366723259762309,0.0006366723259762309,0.0,0.0,0.0006366723259762309,0.0,0.0
nWfN7yBL9vY,0.0013666536509176104,0.0007809449433814916,0.0,0.0005857087075361187,0.0005857087075361187,0.0023428348301444747,0.0
xVhkxgncICyjq2G,0.0006174745291756715,0.0,0.0,0.0006174745291756715,0.0,0.00030873726458783575,0.00030873726458783575
qfMgVgNMKi8,0.00022376370552696352,0.00044752741105392703,0.0,0.0,0.0006712911165808906,0.0,0.0
qKpbtTNwXk_Ly,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0
cF6s51G2P47S,0.0,0.0,0.0,0.0,0.005649717514124294,0.011299435028248588,0.0
7_kg7BsyyTy8,0.0,0.0003240440699935191,0.0,0.0,0.0012961762799740765,0.0,0.0
fo9U2QjN2t,0.0020796197266785502,0.0020796197266785502,0.0,0.0,0.00564468211527035,0.00089126559714795,0.00029708853238265005
cvkdwkXe8,0.0,0.0,0.0,0.0,0.0,0.0014017381553125877,0.0
oqg9mdTD9WnS,0.0,0.0002894356005788712,0.0,0.0,0.0011577424023154848,0.0,0.0
mIS9QmnxTykHnkS,0.0005768676088837611,0.0005768676088837611,0.0,0.0,0.0008653014133256418,0.00490337467551197,0.0
r7Vy_BthlVa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ntS__KSkdt,0.00033178500331785003,0.00033178500331785003,0.0,0.00033178500331785003,0.0013271400132714001,0.0009953550099535502,0.0
cMTZSE9okk6j,0.0002596323605774224,0.001090455914425174,0.0002077058884619379,0.0006231176653858137,0.00986602970194205,0.003634853048083913,0.0002077058884619379
Ro3m1WbZfOyGi,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0
ruQ6EDoSy7tKwr,0.0,0.0,0.0,0.0,0.0019212295869356388,0.0,0.0
