xyYqXBEp0k,0.012147786564764113,0.0030474530939520574,0.9272298631590852,0.07277013684091482
gEnjmX,0.02208163223483442,0.004885745792208857,0.8411817457779116,0.15881825422208842
sq24HfcN3u,0.026407139275698696,0.0055484002225191075,0.8290422690556775,0.17095773094432248
iQAEvwou6mB,0.022315158048581127,0.0048814060572075482,0.8546252573697124,0.14537474263028763
qhFO5DM8,0.019132771146900016,0.0041276593866373962,0.8683572734859111,0.13164272651408887
cD1ky1p0WKII,0.01792263025244056,0.00363106307170704,0.9123780607390082,0.08762193926099178
g9_OxarnRqOAUn,0.023580708992212179,0.0056766827330492122,0.8534234255010031,0.14657657449899683
tEiy9TJHjW3,0.028295262050619063,0.0066478322328321583,0.839568993025482,0.16043100697451793
tFtBExRJBk,0.026388980573169515,0.0065525126284431186,0.8388946227306676,0.16110537726933238
lStXf77DFFOqMd3,0.020822657388199693,0.0046430021921102325,0.8877643956506442,0.11223560434935571
jq_clN3FEX,0.027261820417327418,0.005748981663639372,0.8209475211107082,0.17905247888929182
wf8lU7nil9B_,0.024727072007302113,0.0059976491584766093,0.8364145833659461,0.16358541663405393
fFRVeo1I,0.018990816522918685,0.0040136727363125208,0.8682172189181535,0.1317827810818465
tXiQomcH64W3,0.018664675933464856,0.0052487735109351778,0.8873122660181574,0.11268773398184266
dfHWc2_qwC3NDCK,0.017014156217610082,0.0046127331120885146,0.8934480462778789,0.10655195372212116
x5SMTJGkkeDi,0.028571370865299529,0.0061854253603654905,0.8341251704429379,0.16587482955706215
lqUk0B5gSO7xhrB,0.024603855611821556,0.0047120227146021454,0.8270598970856068,0.17294010291439324
wVyVdyXBJi1s,0.027892867757072462,0.005739784347660047,0.8353298049906466,0.16467019500935345
o4d_ZMCaPR669,0.022160467461081149,0.0059045077331162646,0.8717022012216203,0.12829779877837963
hfchSKPX25emwy,0.032700025588615879,0.0066413351929004117,0.8172262379671508,0.18277376203284926
ge9ua7b,0.022890663859014872,0.0044907871832515949,0.8266327191004843,0.17336728089951567
f5ndxWrZKIE,0.024575116697357756,0.0048293457952258397,0.8329745267543368,0.16702547324566325
q659DpeVQKNpP,0.019810730005687224,0.0035141568664057961,0.8554094599364631,0.1445905400635369
SZVNvirefQ,0.020257219264079186,0.0043686315794993569,0.8542902137700555,0.14570978622994443
iwmsilgt0,0.028550771736919636,0.0062625164815780093,0.8170702133825962,0.1829297866174038
fGlr0YAbXbu7,0.0099218482072267102,0.002799457207801974,0.9477988272953064,0.052201172704693606
hAYtV3a,0.027625786601968367,0.0054319709791953849,0.8177338113831996,0.18226618861680044
