xyYqXBEp0k,276.0,0.0,276,276,0.0
gEnjmX,1000.1969540526587,169.56188024208095,1006,960,0.0
sq24HfcN3u,261.09512485136742,13262.411878729954,337,57,0.0
iQAEvwou6mB,395.44480660582354,46269.308231394585,536,66,0.0
qhFO5DM8,353.27079303675049,9.7724848919548322,361,352,0.0
cD1ky1p0WKII,1327.5072176620436,171902.60318877711,1457,0,0.088876309085762814
g9_OxarnRqOAUn,224.0,0.0,224,224,0.0
tEiy9TJHjW3,716.0,0.0,716,716,0.0
tFtBExRJBk,338.18856744510282,1778.9449233224814,390,300,0.0
lStXf77DFFOqMd3,556.81256656017035,1678.9552840410968,655,539,0.0
jq_clN3FEX,44.829189189189186,59.287580423666924,55,39,0.0
wf8lU7nil9B_,32.0,0.0,32,32,0.0
fFRVeo1I,64.243895513912548,0.70570521111559326,67,62,0.0
tXiQomcH64W3,661.81907090464551,1425.8890250536522,715,593,0.0
dfHWc2_qwC3NDCK,28722.879216695255,37028174.366629235,34399,22103,0.0
x5SMTJGkkeDi,514.19197207678883,21900.731035028886,664,368,0.0
lqUk0B5gSO7xhrB,203.2906976744186,227.0740015940338,238,194,0.0
wVyVdyXBJi1s,521.73366834170849,17557.778872026236,652,374,0.0
o4d_ZMCaPR669,1338.0394366197183,26533.670879360663,1559,1217,0.0
hfchSKPX25emwy,395.7687242798354,11.534165862249999,397,381,0.0
ge9ua7b,45.117307692307691,115.66893121301773,54,32,0.0
f5ndxWrZKIE,2281.0411020776874,125417.86145425061,2640,1911,0.0
q659DpeVQKNpP,42.838002436053593,3.4073743288613003,47,42,0.0
SZVNvirefQ,158.85752616045076,4.585818725838303,166,158,0.0
iwmsilgt0,193.86761904761906,187.92666575963719,214,183,0.0
fGlr0YAbXbu7,321.0,0.0,321,321,0.0
hAYtV3a,592.03650837222074,247.85290814891425,636,586,0.0
jNrMqx8XNTHm5K,83.0,0.0,83,83,0.0
g336FaT2YhXw,703.0,0.0,703,703,0.0
wizae58MiTmGe,3987.2147273749297,5.9701934473169436,3992,3984,0.0
ibTZjZXzX,118.45968412302577,493.23258078135223,159,106,0.0
ddpLPfmBUhE8,202.0,0.0,202,202,0.0
jtTIHLIvgGACAOL,244.0,0.0,244,244,0.0
lYUYC0uJF19Ka,35.405996758508913,6.2411633905891666,38,33,0.0
sDsjR2Vs,644.3202119606359,8473.0497731571922,759,550,0.0
dMRTIPTVKC0FRR,1816.5155228758169,26623.753027014183,1880,1357,0.0
RtswG0wspvBoC,454.04702351175587,19208.167873831862,524,120,0.0
tNkY83vbE,906.49647314161689,38.776303350743625,909,891,0.0
nxLPgTw2lg,307.44167610419026,2.013302739938617,312,307,0.0
iM_uxYt,355.38360739979447,247.63162234124025,362,251,0.0
pU4SxhlN6,327.82912032355915,1753.9455220775342,373,289,0.0
