pfNV4m9ZJyKG,45.58874459,666.7442889,2.166546141,0.84513999,5.073593074,4.02488709,0.008658009,0.008583048
pU4SxhlN6,24.27077281,616.4926321,1.574156765,0.991712112,3.515398024,4.261384051,0.016850668,0.037484794
q659DpeVQKNpP,15.38143036,629.6361922,1.145082221,1.215531483,2.60727729,5.673874268,0.005018821,0.004993632
q6BmRqY8,20.08860759,650.3608196,1.312520205,1.044407696,3.015822785,5.037724323,0.04193038,0.051248172
qhFO5DM8,25.98681471,1940.826336,1.500310139,2.184130075,3.26648161,7.183671799,0.021512838,0.030765511
qhV6DmemqXKprwU,13.7971464,397.9793219,1.060268681,0.859034043,2.457816377,4.183704413,0.018610422,0.028189632
qlKI02RO5,38.44979448,703.1893467,2.127073382,1.114925152,4.813857898,5.033466209,0.008807986,0.008730405
qq17HLnA,25.39922481,1144.724986,1.506902697,1.47032296,3.370155039,5.771899976,0.044573643,0.111062286
qr7E3hhIRDA,32.04498978,986.6912275,1.788979722,1.299656751,3.947852761,5.319366555,0.020449898,0.020031699
r5KBXKHgz4A,13.49790795,371.6926734,1.055524857,0.802290229,2.460251046,4.017457678,0.014225941,0.025739045
r6BNc5VJDHLco8D,27.38397018,1478.600004,1.628187121,2.252261064,3.844361603,11.30010101,0.037278658,0.074099584
r9cvqC_bCK,39.44383775,3028.214084,2.120500089,2.47024796,4.581123245,6.561671749,0.0975039,0.961631835
rJfaWxNGeU,22.3925,829.9317771,1.425020458,1.352437553,3.235833333,5.986882639,0.025,0.041041667
rkaQSdk_xTqaz1,22.67914439,707.3810089,1.430198009,1.013546582,3.260695187,4.628562084,0.020053476,0.022325131
rm8V3WUBLNPcNd,13.82190903,412.2616853,1.080609888,0.816362254,2.485586163,3.839798647,0.010890455,0.022302923
rqH6uvD9RGX,16.17410714,549.3377874,1.157394931,1.072595688,2.661931818,5.075239125,0.014204545,0.021307971
rQInjjREosu,31.82150101,426.0925465,1.967009576,1.034935089,4.790398918,5.181219516,0.001352265,0.001350436
rrHJMC,10.41313383,339.8783645,0.891112605,0.827560129,2.082294264,3.852745526,0.014131338,0.035544279
rTAtdSKpn0ibs,17.73958333,497.7064887,1.256552109,0.966457641,2.791666667,4.734375,0.024305556,0.023714796
RtswG0wspvBoC,20.18125,372.7501842,1.430549586,0.823308114,3.372321429,3.806912468,0.004464286,0.004444356
scEm_uvwbKCo8b,15.12021277,579.490868,1.153734833,1.155297419,2.576595745,4.150516071,0.052659574,0.298822714
sDsjR2Vs,30.73445105,520.6255357,1.736798108,0.855811037,4.059491617,4.099218995,0.008653326,0.009660112
sq24HfcN3u,44.4009901,1004.559504,2.140901314,1.187562699,4.721534653,4.941021407,0.045792079,0.095675363
szH3rmr6ysC,34.78258929,890.359429,1.943498562,1.238349572,4.348660714,5.196739278,0.024107143,0.02620456
SZVNvirefQ,31.83071672,835.9385787,1.861708299,1.18763414,4.154266212,5.147532994,0.019795222,0.035785624
t_Q4earc4mshOH,30.2746077,1202.163535,1.804188472,1.651568702,3.888730385,5.953382268,0.134094151,0.337225606
tEiy9TJHjW3,25.19007569,852.4365373,1.54915256,1.157964715,3.45920942,4.75464395,0.031118587,0.095751566
tFtBExRJBk,35.99695308,1413.112117,1.917885816,1.744848118,4.17245582,6.313342476,0.062157221,0.248421672
tNkY83vbE,19.50317572,633.6543654,1.40296923,1.25417529,3.08398024,4.623151977,0.054340155,0.248987867
tXiQomcH64W3,31.36107784,1496.261838,1.847195902,1.456685782,4.18502994,5.981931586,0.064670659,0.077254832
u98bUzGHLXgXO4S,35.47009967,870.159405,1.954886535,1.053943525,4.40282392,4.589394019,0.009136213,0.009052742
uclv3vj26Htvx,19.64057332,582.5885633,1.333635127,0.858251357,3.159316428,3.829634814,0.01323043,0.163000259
uVsKRmP4jDp,16.72056385,394.6408209,1.12647028,0.950495962,2.635986733,4.476947078,0.011608624,0.057908358
uYicBamGKrn,13.45185584,456.7866816,1.058738505,1.071424683,2.470683163,4.653659081,0.022054868,0.121622243
v_CYAAKqoA,28.73227969,656.1730576,1.802869815,1.046346067,3.96743295,4.111966207,0.097222222,0.148114889
v5Ct2qy5iTwzgeM,28.35141509,693.4291804,1.617067814,0.858653808,3.743710692,4.179598809,0.003144654,0.003134765
veWx,35.51671442,756.2831495,1.932081799,1.092300499,4.415950334,4.667004422,0.004775549,0.004752743
vl0z1u62IL7Ncl,27.14392723,682.6582577,1.587413887,1.0261561,3.652755484,5.003551797,0.006955591,0.006907211
vuXgijpIg,37.71243169,1559.961703,2.030989126,1.644888538,4.485655738,5.98476692,0.032103825,0.059761694
wf8lU7nil9B_,33.61050328,863.3012464,1.844670316,1.342113928,4.32166302,6.248830495,0.01750547,0.025951764
wizae58MiTmGe,20.89270386,595.7781871,1.498148155,1.285721543,3.344062947,5.776470474,0.006437768,0.007826939
wrCJ0vrCrn5S5C,25.2509992,1319.406224,1.449900158,2.342247209,3.470023981,10.34982086,0.01518785,0.102886835
wvYJS,40.20646406,1154.210146,2.054998061,1.314374943,4.566811384,5.475637541,0.013989387,0.018617611
wVyVdyXBJi1s,13.24497163,291.2370492,1.075172545,0.663157027,2.527591542,3.438511528,0.007220217,0.014388302
wykBSRFBt,32.45942408,606.6148457,1.895535528,0.847984082,4.336387435,3.932655012,0.002617801,0.002610948
x5SMTJGkkeDi,15.43327655,705.8525894,1.148066593,1.016047424,2.642816581,3.959302459,0.022146508,0.085256267
xiVQl71NdsN,43.81370826,1082.55229,2.078528934,1.262175628,4.72056239,5.69520109,0.007029877,0.010495396
xlqXUr9VIFwMh,37.53725127,2151.092666,2.00550961,2.311031769,4.502545118,7.697471542,0.026376677,0.042339903
xw557gPj,16.19934906,493.4517164,1.291525455,1.114309419,2.829943043,4.396629858,0.107404394,0.164216941
xXLQ_F27UU8XEM,37.08064516,569.4886576,2.027354909,0.89129705,4.624193548,3.889414672,0.007258065,0.007205385
xY_hl3ftgFJ6,16.22785768,520.6301399,1.180819863,1.05396866,2.689629069,4.397235366,0.032551098,0.131415823
xyYqXBEp0k,22.09879518,483.8962636,1.519916098,1.407347391,3.819277108,9.152078192,0.000803213,0.000802568
