d2PJ4eiYZ,0.0,0.007068018740195279,0.011443924620176873,0.01043809118407216,0.0024056790801232197,3.480966077488294e-05,0.005003640095955316,0.9498644743873831,0.0006774623027949837,0.0026238196209791525,0.003887907587975616,0.006552172719569395,1.0258755880815473,5.784746031568198,15
xyYqXBEp0k,0.0,0.001867206081756952,0.0032676106430746662,0.0038455553826661037,0.00022228643830439905,0.0,0.0006446306710827573,0.9628781648031653,0.0004445728766087981,0.000689087958743637,0.024807166514770933,0.0013337186298263944,-0.8760226557583386,3.6177321983539295,9
gEnjmX,0.0,0.005499459069599711,0.010117401931321874,0.007292543174259727,0.001322274311816324,0.0,0.004367512120847858,0.9519774011299436,0.0003105341186841367,0.0011319469487518531,0.013292863725608046,0.0046880634691669676,0.54336602994321115,4.7519913544061794,12
sq24HfcN3u,0.0,0.005617737342989799,0.010397516908790861,0.007370608203435627,0.0012911390240357072,1.7101179126300758e-05,0.004916588998811468,0.9509709194448958,0.00029927063471026327,0.0011799813597147524,0.012252994843994494,0.005686142059495003,0.043995243757431628,7.2287421830927157,12
iQAEvwou6mB,0.0,0.0064001402770471685,0.011327371558828687,0.009053714419311474,0.0014319948565082706,1.1689753930679759e-05,0.005289613653632591,0.9457303173768192,0.0008182827751475831,0.0030393360219767374,0.010164241042726051,0.006733298264071541,0.0095610604085180351,6.3293305765628034,12
qhFO5DM8,0.0,0.006997739608289005,0.011153070478201433,0.008653555492390917,0.001691909963319392,9.023519804370091e-06,0.005513370600470125,0.9467116037952924,0.0007083463046430521,0.0029867850552465,0.008797931809260839,0.006776663373081938,0.23431887261674494,5.0260562575355063,12
tNkY83vbE,0.0,0.007023311014105343,0.011377796166135217,0.01017644742321469,0.0018639760764596522,2.1010134965874692e-05,0.005368897565895056,0.9487422740615877,0.0005301018668312999,0.002759331058851543,0.0047229705960467544,0.007413884035906859,0.35675529028757463,5.1198770464655015,15
g9_OxarnRqOAUn,0.0,0.0068843592451925594,0.012663775085960852,0.009772194380145477,0.0016031043291308029,7.491141724910294e-06,0.0054123498962476875,0.9461199631435827,0.0006517293300671956,0.0026331363163059683,0.007652201271995865,0.006599695859645969,0.30942091616248918,6.2033079619825662,10
tEiy9TJHjW3,0.0,0.007220519438619132,0.01269882239070818,0.011211485723503792,0.0016841426036457493,6.4526536538151315e-06,0.0056170350056460715,0.9422164865300855,0.0008936925310533957,0.00341990643652202,0.0077464107114050655,0.0072850459751572835,0.056413488811849981,9.8156010039403334,16
tFtBExRJBk,0.0,0.007362210805881796,0.013222082147822231,0.011062002023050821,0.001808786817282634,9.965767588334072e-06,0.005996900646280028,0.9400932795846269,0.0010563713643634116,0.00377453447408153,0.007504222994015557,0.008109643375006852,0.023004531195538514,8.6376722554691874,16
lStXf77DFFOqMd3,0.0,0.007280187077667937,0.012731427401716362,0.010406306528805911,0.0016932219945309597,1.112498025316005e-05,0.006127639123440556,0.9413557790934921,0.001085798072708421,0.004314267342175468,0.0071244373541236965,0.00786981103108542,-0.39776357827476039,4.6937543168417228,11
jq_clN3FEX,0.0,0.007383537954220776,0.01259949086456353,0.010187005230990667,0.0016928216199959183,1.0741253933984254e-05,0.0059893231935896196,0.9423753208949612,0.0010504946347436599,0.004171903027959484,0.006895885025617891,0.007643476299423194,0.68864864864864861,2.3463035792549309,9
jpA80RCT8ljL9e,0.0,0.00715783832994336,0.011970544681390485,0.011133903002575612,0.0021642053344550017,3.111477317906552e-05,0.0051679333452414565,0.9473532275815179,0.0006781868154029651,0.00282597046401346,0.004386030619241606,0.007131045053039164,0.27275610529654298,4.2605232316666584,12
fFRVeo1I,0.0,0.007171483197293918,0.01234465769541878,0.009570556658577837,0.0018199867637326275,1.8383704684167955e-05,0.00589749246268108,0.9442808294727554,0.0009099933818663137,0.00386057798367527,0.006596073240679462,0.007529965438635194,0.22742759795570699,5.8758746433950826,15
tXiQomcH64W3,0.0,0.007368106335862002,0.012599428051167968,0.00967380673669915,0.0018530061096837728,2.0269893633733156e-05,0.005748204002966161,0.9445837999631763,0.0008513355326167926,0.0036536483274804015,0.006302247762288201,0.007346147284425458,0.88093575418994419,5.825558342241191,13
dfHWc2_qwC3NDCK,0.0,0.00761728391538951,0.012780601107709165,0.010931565716372809,0.001779125874225645,1.712069806792922e-05,0.005311696575575041,0.9452337403303724,0.0007718581378958092,0.0032515059080675582,0.005627002764992738,0.006678498971331391,1.1589479702687251,7.9129859715639199,32
x5SMTJGkkeDi,0.0,0.007786903463838489,0.01312111537325102,0.011634596024966203,0.0018186001877433407,1.8303668316611623e-05,0.005514633782819131,0.94252386667608,0.0008432761474438927,0.0036411225901259556,0.005861096075954994,0.007236486009460382,0.11201015389497065,7.4362876140488883,20
qhV6DmemqXKprwU,0.0,0.007093071407226074,0.0114501392201538,0.010323418391707513,0.002380808713944575,3.359306129746592e-05,0.005150723787183021,0.9494075760154458,0.0007528985159986556,0.0027539941911069454,0.003965254903671498,0.006688521792264648,-1.0652487382840663,11.74231794461809,18
wVyVdyXBJi1s,0.0,0.007864439476667043,0.012991294481379183,0.011346413939081174,0.0018475782861789262,2.0968732125612024e-05,0.005479828662159942,0.941995827222307,0.000852728439774889,0.004023666708992441,0.005960944571486485,0.007616309479847301,-0.23101619207146845,5.5564863487048743,14
o4d_ZMCaPR669,0.0,0.008002082480155446,0.012870642257791874,0.012455671055268501,0.0019931687680256518,2.069410196310786e-05,0.005369574877795882,0.9413507367100299,0.0008027133235163418,0.003788109822509955,0.005768208631401013,0.007578397971542342,1.2617706237424546,5.7143735248513217,13
hfchSKPX25emwy,0.0,0.008118769081133655,0.012901911802298154,0.012415596183461528,0.001999297544106125,2.0782718753701923e-05,0.0054326026822176824,0.9413418154536141,0.0007793519532638221,0.0037159501131619034,0.005694464938514327,0.007579457529475091,0.43950617283950616,4.2227465325407714,13
ge9ua7b,0.0,0.008122428809811984,0.012884981538074332,0.01234478221680204,0.0019868694733158926,2.046209550273834e-05,0.0054684950231068214,0.9414149743661099,0.0007683516861278247,0.0036903389239188594,0.0056956242831872166,0.00760269158404243,0.12211538461538461,4.1264339866863908,7
f5ndxWrZKIE,0.0,0.007875531361152079,0.012494216477256296,0.011424264769671207,0.0018525346288424279,1.897718400277609e-05,0.005606402359677279,0.9434461843208698,0.0006795639223851248,0.003299318990196929,0.005595558254532836,0.0077074477314132035,0.044250451535219747,4.3869642334811321,12
